fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( INT_1 ) ; VAR_1 . METHOD_1 ( INT_2 ) ; java.lang.System.out.println ( VAR_1 . METHOD_2 ( ) ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",624
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( INT_1 ) ; TYPE_2 list = new TYPE_2 ( ) ; list . METHOD_2 ( VAR_1 ) ; list . METHOD_3 ( ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",625
public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . add ( VAR_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . add ( VAR_1 . METHOD_2 ( ) ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",627
"public void METHOD_1 ( ) { boolean VAR_1 = VAR_2 . METHOD_2 ( VAR_3 . x , VAR_3 . y ) . equals ( VAR_4 ) ; if ( VAR_5 ) VAR_1 = ! VAR_1 ; if ( VAR_1 ) { super . METHOD_1 ( ) ; } }","public void METHOD_1 ( ) { boolean VAR_1 = ( VAR_2 . METHOD_2 ( VAR_3 . x , VAR_3 . y ) ) == ( VAR_4 ) ; if ( VAR_5 ) VAR_1 = ! VAR_1 ; if ( VAR_1 ) { super . METHOD_1 ( ) ; } }","['Insert BinaryOperator', 'Move Invocation', 'Insert FieldRead', 'Delete TypeAccess', 'Delete Invocation']",629
"public void METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 ) ; METHOD_3 ( VAR_1 , VAR_2 ) ; }",public void METHOD_1 ( ) { METHOD_3 ( ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess']",630
public static java.lang.String METHOD_1 ( java.lang.Integer VAR_1 ) { java.lang.String VAR_2 = VAR_3 . get ( VAR_1 ) ; return VAR_2 ; },public static java.lang.String METHOD_1 ( int VAR_1 ) { return VAR_3 . get ( VAR_1 ) ; },"['Update TypeReference', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",631
protected void METHOD_1 ( ) { double VAR_1 = 0 ; if ( VAR_1 < FLOAT_1 ) { fail ( STRING_1 ) ; } else if ( VAR_1 < FLOAT_2 ) { throw new TYPE_1 ( STRING_2 ) ; } },protected void METHOD_1 ( ) { double VAR_1 = java.lang.Math.random ( ) ; if ( VAR_1 < FLOAT_1 ) { fail ( STRING_1 ) ; } else if ( VAR_1 < FLOAT_2 ) { throw new TYPE_1 ( STRING_2 ) ; } },"['Insert Invocation', 'Insert TypeAccess', 'Delete Literal']",633
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( ) ; try { } catch ( java.lang.Exception VAR_2 ) { VAR_2 . METHOD_2 ( ) ; } },public static void main ( java.lang.String [ ] args ) { try { } catch ( java.lang.Exception VAR_2 ) { VAR_2 . METHOD_2 ( ) ; } },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",634
public final java.util.List < TYPE_1 > TYPE_2 ( ) { java.util.List < TYPE_1 > TYPE_3 = new java.util.ArrayList < > ( ) ; this . TYPE_2 . METHOD_1 ( TYPE_3 : : METHOD_2 ) ; return TYPE_3 ; },public final java.util.List < TYPE_1 > TYPE_2 ( ) { java.util.List < TYPE_1 > TYPE_2 = new java.util.ArrayList < > ( ) ; this . TYPE_2 . METHOD_1 ( TYPE_2 : : METHOD_2 ) ; return TYPE_2 ; },"['Update LocalVariable', 'Update VariableRead', 'Update VariableRead']",636
public TYPE_1 METHOD_1 ( ) throws TYPE_2 { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( VAR_2 . METHOD_2 ( ) ) ) ; VAR_3 = VAR_1 ; return VAR_1 ; },public TYPE_1 METHOD_1 ( ) throws TYPE_2 { VAR_3 = ( ( TYPE_1 ) ( VAR_2 . METHOD_2 ( ) ) ) ; return VAR_3 ; },"['Move Invocation', 'Insert FieldRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead']",637
"public void METHOD_1 ( android.view.View VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( STRING_1 , 0 ) ; VAR_4 . commit ( ) ; METHOD_4 ( new android.content.Intent ( METHOD_5 ( ) , VAR_5 class ) ) ; }",public void METHOD_1 ( android.view.View VAR_1 ) { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation']",638
public static void main ( java.lang.String [ ] args ) { int i ; java.lang.String VAR_1 = STRING_1 ; java.lang.System.out.println ( TYPE_1 . METHOD_1 ( VAR_1 ) ) ; java.lang.System.out.println ( TYPE_1 . METHOD_1 ( STRING_2 ) ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",639
"protected TYPE_1 METHOD_1 ( java.net.URL VAR_1 ) throws java.io.IOException { TYPE_2 VAR_2 = new TYPE_2 ( VAR_3 , VAR_1 ) ; VAR_2 . METHOD_2 ( ) ; return VAR_2 ; }","protected TYPE_1 METHOD_1 ( java.net.URL VAR_1 ) throws java.io.IOException { return new TYPE_2 ( VAR_3 , VAR_1 ) ; }","['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",640
public java.util.Set < TYPE_1 > METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 < java.util.Set < TYPE_1 > > result = VAR_2 . get ( VAR_1 ) ; if ( result == null ) { return VAR_3 . value ( ) ; } return null ; },public java.util.Set < TYPE_1 > METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_2 . get ( VAR_1 ) . value ( ) ; },"['Insert Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If', 'Delete Literal']",641
protected static TYPE_1 METHOD_1 ( int type ) { java.io.File VAR_1 = TYPE_2 . METHOD_2 ( type ) ; if ( VAR_1 != null ) return TYPE_1 . METHOD_3 ( VAR_1 ) ; else return null ; },protected static TYPE_1 METHOD_1 ( int type ) { return TYPE_1 . METHOD_3 ( TYPE_2 . METHOD_2 ( type ) ) ; },"['Insert Return', 'Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",643
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 . main ( null ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",645
public static void main ( java.lang.String [ ] args ) { TYPE_1 context = new TYPE_2 ( STRING_1 ) ; TYPE_3 VAR_1 = ( ( TYPE_3 ) ( context . METHOD_1 ( STRING_2 ) ) ) ; java.lang.System.out.println ( VAR_1 . METHOD_2 ( ) ) ; },public static void main ( java.lang.String [ ] args ) { TYPE_1 context = new TYPE_2 ( STRING_1 ) ; },"['Delete TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",647
public TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = new TYPE_2 ( VAR_2 ) ; TYPE_3 VAR_3 = new TYPE_4 ( VAR_1 ) ; VAR_3 . METHOD_2 ( new TYPE_5 ( VAR_4 ) ) ; return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = new TYPE_2 ( VAR_2 ) ; return VAR_1 ; },"['Delete TypeReference', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation']",648
"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( this . VAR_2 , true ) ; VAR_1 . METHOD_2 ( null , null , null , STRING_1 , STRING_2 , STRING_3 , false ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( this . VAR_2 , true ) ; boolean result = VAR_1 . METHOD_2 ( null , null , null , STRING_1 , STRING_2 , STRING_3 , false , true ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert Literal']",649
public static TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( false ) ; return VAR_1 ; },public static TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( ) ; },"['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete VariableRead']",650
public static boolean METHOD_1 ( java.lang.String VAR_1 ) { boolean VAR_2 = VAR_3 . equals ( TYPE_1 . METHOD_2 ( ) ) ; if ( VAR_2 ) { TYPE_1 . METHOD_3 ( TYPE_2 . METHOD_4 ( ) ) ; } return VAR_2 ; },public static boolean METHOD_1 ( java.lang.String VAR_1 ) { return true ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",653
public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) { java.util.List < TYPE_1 > VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; java.lang.System.out.println ( ( STRING_1 + VAR_2 ) ) ; return VAR_2 ; },public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) { return VAR_3 . METHOD_2 ( VAR_1 ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete VariableRead']",655
"public java.util.List < TYPE_1 > METHOD_1 ( java.util.Date time , java.lang.Long VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; TYPE_3 . METHOD_3 ( VAR_2 , VAR_4 ) ; return null ; }","public java.util.List < TYPE_1 > METHOD_1 ( java.util.Date time , java.lang.Long VAR_1 ) { return null ; }","['Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",658
"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = getContext ( ) ; if ( VAR_2 == null ) return ; TYPE_3 . METHOD_2 ( VAR_2 , VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_3 . METHOD_2 ( getContext ( ) , VAR_3 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Return', 'Delete Block', 'Delete If', 'Delete VariableRead']",659
"public void METHOD_1 ( TYPE_1 VAR_1 , int position ) { TYPE_2 VAR_2 = VAR_3 . get ( position ) ; VAR_4 . setText ( VAR_5 ) ; VAR_6 . setText ( VAR_7 ) ; VAR_8 . setText ( VAR_9 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int position ) { }","['Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",661
"public void METHOD_1 ( TYPE_1 p ) { TYPE_2 VAR_1 = new TYPE_3 ( p ) ; VAR_2 . show ( METHOD_2 ( ) , STRING_1 ) ; }",public void METHOD_1 ( TYPE_1 p ) { },"['Delete TypeReference', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",664
"public void METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 , TYPE_2 VAR_3 ) { java.lang.System.out.println ( STRING_1 ) ; java.lang.String VAR_4 = TYPE_3 . METHOD_2 ( VAR_5 ) ; TYPE_3 . METHOD_3 ( VAR_4 , VAR_5 , VAR_6 ) ; }","public void METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 , TYPE_2 VAR_3 ) { java.lang.System.out.println ( STRING_1 ) ; }","['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",665
"public void METHOD_1 ( int VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , ( STRING_1 + VAR_1 ) ) ; TYPE_2 content = METHOD_3 ( VAR_3 ) ; if ( content != null ) METHOD_4 ( content ) ; }","public void METHOD_1 ( int VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , ( STRING_1 + VAR_1 ) ) ; }","['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",668
public int METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String VAR_2 = METHOD_2 ( VAR_3 ) ; java.lang.Object size = VAR_1 . METHOD_3 ( VAR_2 ) ; if ( size != null ) { return ( ( java.lang.Integer ) ( size ) ) ; } return VAR_4 ; },public int METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.Object size = VAR_1 . METHOD_3 ( VAR_3 ) ; if ( size != null ) { return ( ( java.lang.Integer ) ( size ) ) ; } return VAR_4 ; },"['Update LocalVariable', 'Move TypeReference', 'Update Invocation', 'Move VariableRead', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable']",672
"private long METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String [ ] VAR_3 ) { TYPE_1 VAR_4 = METHOD_2 ( ) ; long count = TYPE_2 . METHOD_3 ( VAR_4 , VAR_1 , VAR_2 , VAR_3 ) ; VAR_4 . METHOD_4 ( ) ; return count ; }","private long METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String [ ] VAR_3 ) { TYPE_1 VAR_4 = METHOD_2 ( ) ; return TYPE_2 . METHOD_3 ( VAR_4 , VAR_1 , VAR_2 , VAR_3 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",673
public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_4 . getValue ( ) ) ; if ( VAR_2 != null ) { VAR_5 . delete ( VAR_2 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_5 . delete ( VAR_3 . METHOD_2 ( VAR_4 . getValue ( ) ) ) ; },"['Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",675
public void handle ( TYPE_1 event ) { TYPE_2 VAR_1 = VAR_2 . METHOD_1 ( ) . METHOD_2 ( ) ; if ( VAR_1 != null ) { METHOD_3 ( VAR_1 ) ; } },public void handle ( TYPE_1 event ) { METHOD_3 ( VAR_2 . METHOD_1 ( ) . METHOD_2 ( ) ) ; },"['Insert Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",676
public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . getValue ( VAR_4 class ) ; if ( VAR_2 . METHOD_2 ( ) ) { VAR_5 . setText ( STRING_1 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",678
"public int METHOD_1 ( java.lang.String name , TYPE_1 VAR_1 , java.lang.String VAR_2 , TYPE_1 VAR_3 , java.lang.String VAR_4 ) { METHOD_2 ( name , VAR_1 , VAR_2 , VAR_3 , 0 , VAR_4 , STRING_1 ) ; return 0 ; }","public int METHOD_1 ( java.lang.String name , TYPE_1 VAR_1 , java.lang.String VAR_2 , TYPE_1 VAR_3 , java.lang.String VAR_4 ) { int i = METHOD_2 ( name , VAR_1 , VAR_2 , VAR_3 , 0 , VAR_4 , STRING_1 ) ; return 0 ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation']",679
"private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { java.lang.String url = ( VAR_2 ) + VAR_1 ; return VAR_3 . METHOD_2 ( url , VAR_4 . String class ) ; }","private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { java.lang.String url = new java.lang.StringBuilder ( VAR_2 ) . append ( VAR_1 ) . toString ( ) ; return VAR_3 . METHOD_2 ( url , VAR_4 . String class ) ; }","['Insert Invocation', 'Insert Invocation', 'Insert ConstructorCall', 'Move VariableRead', 'Move FieldRead', 'Delete BinaryOperator']",680
private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { java.lang.String VAR_2 = TYPE_3 . METHOD_2 ( VAR_3 . getName ( ) . toLowerCase ( ) ) ; return VAR_4 . METHOD_3 ( VAR_2 ) ? VAR_5 . get ( VAR_2 ) : VAR_6 ; },private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { java.lang.String VAR_2 = TYPE_3 . METHOD_2 ( VAR_3 . getName ( ) ) ; return VAR_4 . METHOD_3 ( VAR_2 ) ? VAR_5 . get ( VAR_2 ) : VAR_6 ; },"['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Delete Invocation']",683
public TYPE_1 METHOD_1 ( int i ) { TYPE_2 < TYPE_1 > node = METHOD_2 ( i ) ; VAR_1 . remove ( ) ; return node . METHOD_3 ( ) ; },public TYPE_1 METHOD_1 ( int i ) { return null ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",684
"public void METHOD_1 ( java.lang.String VAR_1 ) { java.lang.String string = getString ( STRING_1 ) ; if ( string == null ) return STRING_2 ; put ( STRING_1 , VAR_1 ) ; }","public void METHOD_1 ( java.lang.String VAR_1 ) { put ( STRING_1 , VAR_1 ) ; }","['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",685
"public void METHOD_1 ( TYPE_1 < ? > VAR_1 , android.view.View view , int position , long id ) { int VAR_2 = position ; java.lang.String VAR_3 = VAR_4 . METHOD_2 ( position ) . toString ( ) ; }","public void METHOD_1 ( TYPE_1 < ? > VAR_1 , android.view.View view , int position , long id ) { int VAR_2 = position ; java.lang.String VAR_3 = ( ( java.lang.String ) ( VAR_4 . METHOD_2 ( position ) ) ) ; }","['Move Invocation', 'Insert TypeReference', 'Delete Invocation']",686
public static void main ( java.lang.String [ ] args ) throws java.io.IOException { int VAR_1 = INT_1 ; int VAR_2 = 0 ; int VAR_3 = INT_2 ; int VAR_4 = INT_1 ; java.lang.System.out.println ( ) ; },public static void main ( java.lang.String [ ] args ) throws java.io.IOException { },"['Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete Literal', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation']",687
public static void main ( java.lang.String [ ] args ) throws java.io.IOException { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 . METHOD_1 ( ) ; VAR_1 . METHOD_2 ( ) ; },public static void main ( java.lang.String [ ] args ) throws java.io.IOException { new TYPE_1 ( ) ; VAR_2 . METHOD_1 ( ) ; },"['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",689
"public java.util.Set < java.lang.String > METHOD_1 ( ) { java.util.Set < java.lang.String > VAR_1 = VAR_2 . METHOD_2 ( STRING_1 , VAR_3 ) ; TYPE_1 . METHOD_3 ( STRING_2 , ( STRING_3 + VAR_1 ) ) ; return VAR_1 ; }","public java.util.Set < java.lang.String > METHOD_1 ( ) { return VAR_2 . METHOD_2 ( STRING_1 , VAR_3 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete VariableRead']",690
"public void METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( FLOAT_1 , FLOAT_2 ) ; TYPE_3 VAR_2 = new TYPE_3 ( VAR_1 ) ; VAR_3 . assertEquals ( VAR_2 . METHOD_3 ( ) , VAR_1 ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( FLOAT_1 , FLOAT_2 ) ; TYPE_3 VAR_2 = new TYPE_3 ( VAR_1 ) ; VAR_3 . assertEquals ( VAR_2 . METHOD_3 ( ) , VAR_1 ) ; }","['Insert ConstructorCall', 'Insert FieldRead', 'Insert FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",691
"public TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = ( ( TYPE_2 ) ( VAR_2 ) ) ; TYPE_3 VAR_3 = ( VAR_1 . METHOD_2 ( ) ) ? VAR_4 : VAR_5 ; return new TYPE_4 ( VAR_6 . toString ( ) , VAR_3 ) ; }","public TYPE_1 METHOD_1 ( ) { TYPE_3 VAR_3 = ( VAR_2 . METHOD_2 ( ) ) ? VAR_4 : VAR_5 ; return new TYPE_4 ( VAR_6 . toString ( ) , VAR_3 ) ; }","['Insert TypeAccess', 'Delete TypeReference', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete VariableRead']",692
"private TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { TYPE_1 VAR_3 = new TYPE_1 ( VAR_1 , VAR_2 ) ; TYPE_1 VAR_3 = new TYPE_1 ( VAR_1 , VAR_2 ) ; TYPE_1 VAR_3 = new TYPE_1 ( VAR_1 , VAR_2 ) ; return VAR_3 ; }","private TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { TYPE_1 VAR_3 = new TYPE_1 ( VAR_1 , VAR_2 ) ; TYPE_1 VAR_3 = new TYPE_1 ( VAR_1 , VAR_2 ) ; return VAR_3 ; }","['Delete TypeReference', 'Delete VariableRead', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable']",693
